pair_id,adr_ticker,underlying_ticker,open_date,close_date,duration_days,adr_open_price,adr_cover_price,local_open_price_usd,local_close_price_usd,local_return,adr_return,roce,ruce,roll_cost_pct,borrow_cost,fx_open,fx_close,fx_pnl,roce_net,ruce_net,ruce_net_fx,close_reason,was_aborted
677521__675585,677521,675585,2024-08-07,2024-08-13,6,47.466667380775,55.884173157674994,45.90970505185669,55.918554012975015,0.21801161540491196,-0.17733509094656308,0.04067652445834888,-0.1366585664882142,0.011652,0.000164,0.0067895572,0.0068103649,0.003065,0.040512140896705046,-0.13682295004985803,-0.1405443395292764,convergence,False
759739__922362,759739,922362,2023-12-12,2023-12-13,1,8.037984115261201,7.8247675898694,0.0,0.0,0.0,0.026526119277466696,0.026526119277466696,0.05305223855493339,0.004325,0.0,0.0,0.0,0.0,0.026526119277466696,0.05305223855493339,0.05305223855493339,overnight_abort,True
759739__922362,759739,922362,2024-05-09,2024-05-13,4,7.6800171201306,7.1206884197388,3.5468749668010164,3.5684145201707467,0.006072825676501674,0.07282909551408512,0.0789019211905868,0.1517310167046719,0.004325,0.00011,0.0064211637,0.0064016384,-0.003041,0.07879233214949091,0.151621427663576,0.15468999738210018,convergence,False
759739__922362,759739,922362,2024-08-05,2024-08-06,1,5.6673918598694,5.592686799477599,0.0,0.0,0.0,0.013181559037903232,0.013181559037903232,0.026363118075806463,0.004325,0.0,0.0,0.0,0.0,0.013181559037903232,0.026363118075806463,0.026363118075806463,overnight_abort,True
759739__922362,759739,922362,2024-08-15,2024-08-16,1,6.04788824,5.942229200130599,0.0,0.0,0.0,0.017470402176181815,0.017470402176181815,0.03494080435236363,0.004325,0.0,0.0,0.0,0.0,0.017470402176181815,0.03494080435236363,0.03494080435236363,overnight_abort,True
134517__314713,134517,314713,2023-11-02,2023-12-12,40,6.139779838537801,7.204712040974799,12.585433927783573,14.686380219558389,0.16693475201810662,-0.17344794608964578,-0.006513194071539163,-0.17996114016118495,0.012606,0.001096,0.0007635161,0.0007620413,-0.001932,-0.007609084482498068,-0.18105703057214384,-0.1787986288657321,convergence,False
134517__314713,134517,314713,2024-02-06,2024-02-13,7,7.82796846,7.841593079025199,15.714630392702666,15.858428256118978,0.009150572417095265,-0.001740505099735568,0.007410067317359698,0.00566956221762413,0.012606,0.000192,0.0007526238,0.0007455926,-0.009342,0.00721828649544189,0.005477781395706322,0.014994425612372426,convergence,False
134517__314713,134517,314713,2024-02-23,2024-03-15,21,9.043866000000001,9.24472054,18.67762591137443,18.643701544807918,-0.0018163104201510691,-0.022208924811579264,-0.024025235231730332,-0.046234160043309595,0.012606,0.000575,0.0007505422,0.0007513232,0.001041,-0.024600577697483757,-0.04680950250906302,-0.047847113834737325,convergence,False
134517__314713,134517,314713,2024-03-28,2024-04-01,1,8.37060042,8.1500815419496,0.0,0.0,0.0,0.026344451650506643,0.026344451650506643,0.052688903301013286,0.012606,0.0,0.0,0.0,0.0,0.026344451650506643,0.052688903301013286,0.052688903301013286,overnight_abort,True
134517__314713,134517,314713,2024-05-30,2024-06-07,8,7.154702779512601,7.2644199990252,14.082556121576085,14.464021352095708,0.02708778344118757,-0.015334979368643083,0.011752804072544486,-0.003582175296098597,0.012606,0.000219,0.0007230057,0.0007245983,0.002203,0.011533625990352705,-0.0038013533782903777,-0.006058797266729642,convergence,False
