date,rolling_sharpe_252d
2018-04-04,2.152936146055611
2018-04-05,2.1475932749281035
2018-04-06,2.062489016471219
2018-04-09,2.206255466851994
2018-04-10,2.3031321073599798
2018-04-11,2.3792772019014596
2018-04-12,2.3860222357979266
2018-04-13,2.4852834092214455
2018-04-16,2.4845063153309552
2018-04-17,2.4953472516030373
2018-04-18,2.497064813854236
2018-04-19,2.4866538087685726
2018-04-20,2.4880775074905763
2018-04-23,2.4928327192471027
2018-04-24,2.500072847462436
2018-04-25,2.499203983093948
2018-04-26,2.4931058462090654
2018-04-27,2.5015327274065484
2018-04-30,2.500901578431353
2018-05-01,2.506077447678079
2018-05-02,2.5053178659845035
2018-05-03,2.5209933346890403
2018-05-04,2.5200292129892303
2018-05-07,2.5168422975319187
2018-05-08,2.505245833872375
2018-05-09,2.5136908932646196
2018-05-10,2.497608818184139
2018-05-11,2.481607251754377
2018-05-14,2.4678069423058173
2018-05-15,2.4959499756669423
2018-05-16,2.4883370529717825
2018-05-17,2.4868200899684467
2018-05-18,2.502235163076403
2018-05-21,2.4984648557718523
2018-05-22,2.4928856327024516
2018-05-23,2.501348539456653
2018-05-24,2.487224780251685
2018-05-25,2.4896826371154672
2018-05-29,2.4903865544098474
2018-05-30,2.48767907194089
2018-05-31,2.488453346702456
2018-06-01,2.497911850854877
2018-06-04,2.480038302088538
2018-06-05,2.4899136198245864
2018-06-06,2.4888710347720657
2018-06-07,2.4493578914825886
2018-06-08,2.4537420182789957
2018-06-11,2.4486571074724623
2018-06-12,2.4729986436101816
2018-06-13,2.526821829962989
2018-06-14,2.513087716421177
2018-06-15,2.5088056171316926
2018-06-18,2.5233641055465537
2018-06-19,2.537957984562241
2018-06-20,2.5212545077438766
2018-06-21,2.5236345833718405
2018-06-22,2.5128684726816406
2018-06-25,2.540435886647255
2018-06-26,2.5461487261970013
2018-06-27,2.53183232197507
2018-06-28,2.5310003157562933
2018-06-29,2.5338190776471095
2018-07-02,2.5438857600216194
2018-07-03,2.578151108279136
2018-07-05,3.45785624157194
2018-07-06,4.121422060761252
2018-07-09,4.121943671606403
2018-07-10,4.113735768971093
2018-07-11,4.086121586468751
2018-07-12,4.134205392010578
2018-07-13,4.114560890420126
2018-07-16,4.065667259541894
2018-07-17,4.001815515748238
2018-07-18,4.065807463517723
2018-07-19,4.107903604034775
2018-07-20,4.098173303481927
2018-07-23,4.125854620674406
2018-07-24,4.124311957539897
2018-07-25,4.252018462394031
2018-07-26,4.167222648421433
2018-07-27,4.107922138633173
2018-07-30,4.039896999952001
2018-07-31,4.033449773594095
2018-08-01,3.9556491843400567
2018-08-02,3.9599994706109776
2018-08-03,3.857436996409909
2018-08-06,3.8441425333563983
2018-08-07,3.813752853373375
2018-08-08,3.804007920429007
2018-08-09,3.7967336145864916
2018-08-10,3.7786478711644453
2018-08-13,3.7635719319325913
2018-08-14,3.7780412420109704
2018-08-15,3.761080163407697
2018-08-16,3.7278870582238053
